state,date,ML,Low_90,High_90,Low_50,High_50
RJ,2020-04-10 11:30:00+00:00,1.87,1.0,2.61,1.48,2.14
RJ,2020-04-11 02:30:00+00:00,1.74,0.93,2.46,1.36,1.99
RJ,2020-04-11 11:30:00+00:00,1.84,1.04,2.5100000000000002,1.51,2.11
RJ,2020-04-12 02:30:00+00:00,1.6400000000000001,0.9,2.31,1.31,1.8900000000000001
RJ,2020-04-12 11:30:00+00:00,1.55,0.8200000000000001,2.2,1.2,1.77
RJ,2020-04-13 02:30:00+00:00,1.24,0.53,1.8900000000000001,0.92,1.48
RJ,2020-04-13 11:30:00+00:00,1.17,0.44,1.81,0.87,1.43
RJ,2020-04-14 02:30:00+00:00,0.96,0.23,1.59,0.62,1.19
RJ,2020-04-14 11:30:00+00:00,0.97,0.22,1.6,0.62,1.2
RJ,2020-04-15 02:30:00+00:00,0.81,0.08,1.41,0.46,1.04
RJ,2020-04-15 11:30:00+00:00,0.92,0.15,1.55,0.55,1.1500000000000001
RJ,2020-04-16 02:30:00+00:00,0.8,0.05,1.41,0.42,1.02
RJ,2020-04-16 11:30:00+00:00,0.98,0.18,1.6300000000000001,0.58,1.2
RJ,2020-04-17 02:30:00+00:00,0.9500000000000001,0.15,1.59,0.61,1.22
RJ,2020-04-17 11:30:00+00:00,1.19,0.4,1.8800000000000001,0.84,1.45
RJ,2020-04-18 02:30:00+00:00,1.2,0.41000000000000003,1.87,0.85,1.45
RJ,2020-04-18 11:30:00+00:00,1.35,0.58,2.0100000000000002,0.98,1.57
RJ,2020-04-19 02:30:00+00:00,1.22,0.47000000000000003,1.87,0.85,1.43
RJ,2020-04-19 11:30:00+00:00,1.3,0.56,1.94,0.9400000000000001,1.51
RJ,2020-04-20 02:30:00+00:00,1.11,0.38,1.74,0.78,1.34
RJ,2020-04-20 11:30:00+00:00,1.11,0.38,1.74,0.78,1.34
RJ,2020-04-21 02:30:00+00:00,1.1400000000000001,0.4,1.76,0.8,1.36
RJ,2020-04-21 11:30:00+00:00,1.32,0.61,1.95,1.0,1.55
RJ,2020-04-22 02:30:00+00:00,1.29,0.62,1.93,0.98,1.52
RJ,2020-04-22 11:30:00+00:00,1.36,0.67,1.96,1.05,1.58
RJ,2020-04-23 02:30:00+00:00,1.08,0.39,1.67,0.75,1.28
RJ,2020-04-23 11:30:00+00:00,0.91,0.23,1.5,0.59,1.12
RJ,2020-04-24 02:30:00+00:00,0.62,0.0,1.1500000000000001,0.29,0.81
RJ,2020-04-24 11:30:00+00:00,0.37,0.0,1.0,0.07,0.54
RJ,2020-04-25 02:30:00+00:00,0.3,0.0,0.9500000000000001,0.05,0.48
RJ,2020-04-25 11:30:00+00:00,0.45,0.0,1.12,0.17,0.68
RJ,2020-04-26 02:30:00+00:00,0.46,0.0,1.1400000000000001,0.15,0.67
RJ,2020-04-26 11:30:00+00:00,0.73,0.06,1.4000000000000001,0.35000000000000003,0.9500000000000001
RJ,2020-04-27 02:30:00+00:00,0.77,0.05,1.42,0.38,0.99
RJ,2020-04-27 11:30:00+00:00,1.0,0.23,1.7,0.6,1.23
RJ,2020-04-28 02:30:00+00:00,0.93,0.15,1.59,0.54,1.16
RJ,2020-04-28 11:30:00+00:00,1.03,0.27,1.73,0.64,1.26
RJ,2020-04-29 02:30:00+00:00,0.9,0.15,1.56,0.52,1.1300000000000001
RJ,2020-04-29 11:30:00+00:00,1.12,0.32,1.79,0.76,1.37
RJ,2020-04-30 02:30:00+00:00,1.07,0.31,1.75,0.72,1.32
RJ,2020-04-30 11:30:00+00:00,1.24,0.47000000000000003,1.9100000000000001,0.91,1.5
RJ,2020-05-01 02:30:00+00:00,1.11,0.36,1.77,0.8,1.3800000000000001
RJ,2020-05-01 11:30:00+00:00,1.19,0.46,1.86,0.84,1.42
RJ,2020-05-02 02:30:00+00:00,1.02,0.28,1.6600000000000001,0.72,1.29
RJ,2020-05-02 11:30:00+00:00,1.09,0.34,1.73,0.79,1.36
RJ,2020-05-03 02:30:00+00:00,0.9500000000000001,0.22,1.58,0.63,1.2
RJ,2020-05-03 11:30:00+00:00,1.23,0.5,1.8900000000000001,0.91,1.48
RJ,2020-05-04 02:30:00+00:00,1.23,0.49,1.86,0.91,1.47
RJ,2020-05-04 11:30:00+00:00,1.35,0.63,1.97,1.02,1.57
RJ,2020-05-05 02:30:00+00:00,1.45,0.78,2.08,1.11,1.6500000000000001
RJ,2020-05-05 11:30:00+00:00,1.57,0.91,2.17,1.26,1.78
RJ,2020-05-06 02:30:00+00:00,1.6400000000000001,0.98,2.2,1.35,1.85
RJ,2020-05-07 02:30:00+00:00,1.75,1.1400000000000001,2.31,1.48,1.96
RJ,2020-05-08 02:30:00+00:00,1.62,1.01,2.14,1.32,1.79
RJ,2020-05-09 02:30:00+00:00,1.6300000000000001,1.04,2.14,1.3800000000000001,1.83
RJ,2020-05-10 02:30:00+00:00,1.49,0.93,2.0,1.24,1.68
RJ,2020-05-11 02:30:00+00:00,1.43,0.86,1.92,1.1500000000000001,1.59
RJ,2020-05-12 02:30:00+00:00,1.48,0.92,1.96,1.21,1.6400000000000001
RJ,2020-05-13 02:30:00+00:00,1.49,0.9400000000000001,1.96,1.23,1.6500000000000001
RJ,2020-05-14 02:30:00+00:00,1.54,1.03,2.02,1.29,1.7
RJ,2020-05-15 02:30:00+00:00,1.57,1.05,2.02,1.32,1.72
RJ,2020-05-16 02:30:00+00:00,1.57,1.07,2.0100000000000002,1.33,1.72
RJ,2020-05-17 02:30:00+00:00,1.62,1.16,2.07,1.3800000000000001,1.76
RJ,2020-05-18 02:30:00+00:00,1.53,1.05,1.94,1.29,1.6600000000000001
RJ,2020-05-19 02:30:00+00:00,1.4000000000000001,0.92,1.8,1.19,1.55
RJ,2020-05-20 02:30:00+00:00,1.25,0.78,1.6500000000000001,1.02,1.3800000000000001
RJ,2020-05-21 02:30:00+00:00,1.09,0.62,1.49,0.86,1.22
RJ,2020-05-22 02:30:00+00:00,1.02,0.54,1.42,0.8,1.16
RJ,2020-05-23 02:30:00+00:00,1.02,0.55,1.43,0.8200000000000001,1.18
RJ,2020-05-24 02:30:00+00:00,1.04,0.5700000000000001,1.45,0.84,1.2
RJ,2020-05-25 02:30:00+00:00,1.05,0.5700000000000001,1.45,0.84,1.2
RJ,2020-05-26 02:30:00+00:00,1.07,0.59,1.47,0.86,1.22
RJ,2020-05-27 02:30:00+00:00,1.05,0.6,1.47,0.8300000000000001,1.19
RJ,2020-05-28 02:30:00+00:00,1.08,0.62,1.49,0.86,1.22
RJ,2020-05-29 02:30:00+00:00,1.11,0.63,1.5,0.88,1.24
RJ,2020-05-30 02:30:00+00:00,1.1400000000000001,0.67,1.53,0.89,1.25
RJ,2020-05-31 02:30:00+00:00,1.1300000000000001,0.6900000000000001,1.54,0.93,1.28
TG,2020-04-02 12:30:00+00:00,0.0,0.0,10.81,0.0,6.01
TG,2020-04-03 03:30:00+00:00,2.2800000000000002,0.0,4.74,1.05,3.29
TG,2020-04-03 12:30:00+00:00,3.63,1.41,5.48,2.64,4.32
TG,2020-04-04 03:30:00+00:00,3.13,1.5,4.58,2.38,3.65
TG,2020-04-04 12:30:00+00:00,2.98,1.6300000000000001,4.13,2.35,3.38
TG,2020-04-05 03:30:00+00:00,2.48,1.37,3.52,1.93,2.82
TG,2020-04-05 12:30:00+00:00,1.94,0.88,2.85,1.46,2.27
TG,2020-04-06 03:30:00+00:00,1.6500000000000001,0.66,2.52,1.17,1.94
TG,2020-04-06 12:30:00+00:00,1.27,0.34,2.12,0.88,1.62
TG,2020-04-07 03:30:00+00:00,1.06,0.13,1.83,0.68,1.41
TG,2020-04-07 12:30:00+00:00,1.1400000000000001,0.17,1.9100000000000001,0.7000000000000001,1.44
TG,2020-04-08 02:30:00+00:00,1.12,0.19,1.9100000000000001,0.67,1.41
TG,2020-04-08 11:30:00+00:00,1.1,0.17,1.8800000000000001,0.64,1.3800000000000001
TG,2020-04-09 02:30:00+00:00,1.03,0.12,1.8,0.63,1.36
TG,2020-04-09 11:30:00+00:00,0.8300000000000001,0.0,1.56,0.42,1.1300000000000001
TG,2020-04-10 02:30:00+00:00,0.78,0.0,1.54,0.34,1.05
TG,2020-04-10 11:30:00+00:00,0.66,0.0,1.48,0.22,0.91
TG,2020-04-11 02:30:00+00:00,0.66,0.0,1.51,0.23,0.93
TG,2020-04-11 11:30:00+00:00,0.53,0.0,1.44,0.15,0.8200000000000001
TG,2020-04-12 02:30:00+00:00,0.61,0.0,1.52,0.22,0.92
TG,2020-04-12 11:30:00+00:00,0.63,0.0,1.54,0.23,0.9400000000000001
TG,2020-04-13 02:30:00+00:00,1.05,0.08,1.8900000000000001,0.53,1.34
TG,2020-04-13 11:30:00+00:00,1.2,0.18,2.05,0.7000000000000001,1.51
TG,2020-04-14 02:30:00+00:00,1.32,0.29,2.17,0.86,1.6500000000000001
TG,2020-04-14 11:30:00+00:00,1.26,0.3,2.12,0.8,1.57
TG,2020-04-15 02:30:00+00:00,1.22,0.27,2.05,0.8,1.55
TG,2020-04-15 11:30:00+00:00,1.01,0.11,1.78,0.53,1.27
TG,2020-04-16 02:30:00+00:00,1.09,0.18,1.8900000000000001,0.65,1.3900000000000001
TG,2020-04-16 11:30:00+00:00,1.07,0.14,1.84,0.61,1.35
TG,2020-04-17 02:30:00+00:00,1.19,0.23,1.97,0.73,1.47
TG,2020-04-17 11:30:00+00:00,1.1500000000000001,0.24,1.95,0.7000000000000001,1.43
TG,2020-04-18 02:30:00+00:00,1.21,0.26,1.98,0.78,1.5
TG,2020-04-18 11:30:00+00:00,1.05,0.15,1.8,0.63,1.34
TG,2020-04-19 02:30:00+00:00,1.0,0.12,1.74,0.56,1.27
TG,2020-04-19 11:30:00+00:00,0.86,0.05,1.59,0.41000000000000003,1.11
TG,2020-04-20 02:30:00+00:00,0.87,0.02,1.58,0.46,1.16
TG,2020-04-20 11:30:00+00:00,0.8200000000000001,0.0,1.54,0.39,1.09
TG,2020-04-21 02:30:00+00:00,0.8300000000000001,0.02,1.57,0.37,1.08
TG,2020-04-21 11:30:00+00:00,0.78,0.0,1.53,0.36,1.06
TG,2020-04-22 02:30:00+00:00,0.74,0.0,1.51,0.28,0.98
TG,2020-04-22 11:30:00+00:00,0.5,0.0,1.37,0.13,0.77
TG,2020-04-23 02:30:00+00:00,0.46,0.0,1.37,0.12,0.75
TG,2020-04-23 11:30:00+00:00,0.36,0.0,1.29,0.05,0.63
TG,2020-04-24 02:30:00+00:00,0.38,0.0,1.33,0.11,0.7000000000000001
TG,2020-04-24 11:30:00+00:00,0.37,0.0,1.32,0.07,0.66
TG,2020-04-25 02:30:00+00:00,0.36,0.0,1.32,0.08,0.66
TG,2020-04-25 11:30:00+00:00,0.33,0.0,1.27,0.06,0.61
TG,2020-04-26 02:30:00+00:00,0.35000000000000003,0.0,1.31,0.06,0.63
TG,2020-04-26 11:30:00+00:00,0.34,0.0,1.31,0.08,0.64
TG,2020-04-27 02:30:00+00:00,0.35000000000000003,0.0,1.35,0.08,0.66
TG,2020-04-27 11:30:00+00:00,0.34,0.0,1.34,0.09,0.66
TG,2020-04-28 02:30:00+00:00,0.33,0.0,1.33,0.02,0.59
TG,2020-04-28 11:30:00+00:00,0.34,0.0,1.37,0.07,0.65
TG,2020-04-29 02:30:00+00:00,0.35000000000000003,0.0,1.41,0.06,0.66
TG,2020-04-29 11:30:00+00:00,0.42,0.0,1.56,0.11,0.79
TG,2020-04-30 02:30:00+00:00,0.48,0.0,1.6500000000000001,0.14,0.87
TG,2020-04-30 11:30:00+00:00,0.56,0.0,1.74,0.17,0.9500000000000001
TG,2020-05-01 02:30:00+00:00,0.76,0.0,1.8800000000000001,0.26,1.12
TG,2020-05-01 11:30:00+00:00,0.78,0.0,1.87,0.25,1.11
TG,2020-05-02 02:30:00+00:00,0.79,0.0,1.86,0.25,1.11
TG,2020-05-02 11:30:00+00:00,0.79,0.0,1.85,0.34,1.19
TG,2020-05-03 02:30:00+00:00,0.6900000000000001,0.0,1.78,0.23,1.05
TG,2020-05-03 11:30:00+00:00,0.6900000000000001,0.0,1.78,0.27,1.09
TG,2020-05-04 02:30:00+00:00,0.6900000000000001,0.0,1.79,0.2,1.03
TG,2020-05-04 11:30:00+00:00,0.49,0.0,1.67,0.12,0.88
TG,2020-05-05 02:30:00+00:00,0.49,0.0,1.68,0.11,0.88
TG,2020-05-05 11:30:00+00:00,0.71,0.0,1.83,0.2,1.05
TG,2020-05-06 02:30:00+00:00,0.8300000000000001,0.0,1.9000000000000001,0.29,1.17
TG,2020-05-07 02:30:00+00:00,1.12,0.03,2.11,0.5700000000000001,1.51
TG,2020-05-08 02:30:00+00:00,1.41,0.25,2.46,0.8300000000000001,1.79
TG,2020-05-09 02:30:00+00:00,1.8800000000000001,0.72,2.94,1.32,2.24
TG,2020-05-10 02:30:00+00:00,2.15,1.1,3.14,1.6600000000000001,2.5
TG,2020-05-11 02:30:00+00:00,2.31,1.32,3.18,1.9000000000000001,2.66
TG,2020-05-12 02:30:00+00:00,2.22,1.33,3.0300000000000002,1.81,2.5100000000000002
TG,2020-05-13 02:30:00+00:00,2.0300000000000002,1.19,2.7800000000000002,1.69,2.34
TG,2020-05-14 02:30:00+00:00,1.8,0.98,2.5,1.47,2.09
TG,2020-05-15 02:30:00+00:00,1.6,0.84,2.31,1.22,1.83
TG,2020-05-16 02:30:00+00:00,1.43,0.66,2.11,1.06,1.6600000000000001
TG,2020-05-17 02:30:00+00:00,1.32,0.5700000000000001,2.0100000000000002,1.0,1.59
TG,2020-05-18 02:30:00+00:00,1.24,0.47000000000000003,1.9100000000000001,0.91,1.5
TG,2020-05-19 02:30:00+00:00,1.11,0.34,1.78,0.73,1.33
TG,2020-05-20 02:30:00+00:00,1.09,0.3,1.75,0.74,1.34
TG,2020-05-21 02:30:00+00:00,1.08,0.3,1.75,0.75,1.35
TG,2020-05-22 02:30:00+00:00,1.12,0.34,1.8,0.73,1.34
TG,2020-05-23 02:30:00+00:00,1.21,0.44,1.9000000000000001,0.87,1.47
TG,2020-05-24 02:30:00+00:00,1.28,0.5,1.95,0.9,1.5
TG,2020-05-25 02:30:00+00:00,1.43,0.66,2.08,1.1,1.68
TG,2020-05-26 02:30:00+00:00,1.6600000000000001,0.92,2.29,1.34,1.9000000000000001
TG,2020-05-27 02:30:00+00:00,1.9000000000000001,1.2,2.5,1.55,2.09
TG,2020-05-28 02:30:00+00:00,1.97,1.3,2.5300000000000002,1.6400000000000001,2.15
TG,2020-05-29 02:30:00+00:00,1.92,1.31,2.47,1.6300000000000001,2.11
TG,2020-05-30 02:30:00+00:00,1.75,1.1400000000000001,2.2600000000000002,1.47,1.93
TG,2020-05-31 02:30:00+00:00,1.54,0.96,2.05,1.27,1.72
TN,2020-03-30 05:00:00+00:00,0.0,0.0,10.81,0.0,6.01
TN,2020-03-30 16:00:00+00:00,6.19,3.49,8.55,5.1000000000000005,7.17
TN,2020-03-31 15:00:00+00:00,4.34,2.57,5.8500000000000005,3.5300000000000002,4.88
TN,2020-04-01 03:30:00+00:00,3.41,2.08,4.61,2.82,3.86
TN,2020-04-01 14:00:00+00:00,2.93,1.82,3.93,2.42,3.29
TN,2020-04-02 03:30:00+00:00,2.21,1.21,3.1,1.74,2.52
TN,2020-04-02 12:30:00+00:00,1.97,1.06,2.81,1.55,2.27
TN,2020-04-03 03:30:00+00:00,1.69,0.8,2.47,1.26,1.95
TN,2020-04-03 12:30:00+00:00,1.62,0.8,2.41,1.27,1.93
TN,2020-04-04 03:30:00+00:00,1.6,0.76,2.33,1.19,1.84
TN,2020-04-04 12:30:00+00:00,1.58,0.8,2.32,1.19,1.82
TN,2020-04-05 03:30:00+00:00,1.35,0.54,2.04,0.96,1.58
TN,2020-04-05 12:30:00+00:00,1.29,0.49,1.98,0.9500000000000001,1.56
TN,2020-04-06 03:30:00+00:00,1.06,0.28,1.75,0.73,1.34
TN,2020-04-06 12:30:00+00:00,1.08,0.27,1.76,0.72,1.34
TN,2020-04-07 03:30:00+00:00,0.91,0.16,1.6,0.55,1.17
TN,2020-04-07 12:30:00+00:00,0.9500000000000001,0.13,1.61,0.61,1.24
TN,2020-04-08 02:30:00+00:00,0.8200000000000001,0.03,1.45,0.43,1.06
TN,2020-04-08 11:30:00+00:00,1.01,0.16,1.69,0.64,1.29
TN,2020-04-09 02:30:00+00:00,0.97,0.15,1.6600000000000001,0.59,1.24
TN,2020-04-09 11:30:00+00:00,1.17,0.33,1.9000000000000001,0.8300000000000001,1.48
TN,2020-04-10 02:30:00+00:00,1.1,0.29,1.83,0.7000000000000001,1.35
TN,2020-04-10 11:30:00+00:00,1.18,0.37,1.9100000000000001,0.8,1.44
TN,2020-04-11 02:30:00+00:00,1.05,0.23,1.74,0.71,1.34
TN,2020-04-11 11:30:00+00:00,1.07,0.26,1.77,0.72,1.35
TN,2020-04-12 02:30:00+00:00,0.96,0.14,1.62,0.59,1.22
TN,2020-04-12 11:30:00+00:00,1.18,0.35000000000000003,1.8800000000000001,0.8300000000000001,1.46
TN,2020-04-13 02:30:00+00:00,1.18,0.36,1.87,0.86,1.48
TN,2020-04-13 11:30:00+00:00,1.23,0.45,1.94,0.84,1.46
TN,2020-04-14 02:30:00+00:00,1.04,0.25,1.71,0.68,1.29
TN,2020-04-14 11:30:00+00:00,0.91,0.15,1.57,0.55,1.16
TN,2020-04-15 02:30:00+00:00,0.59,0.0,1.23,0.24,0.81
TN,2020-04-15 11:30:00+00:00,0.4,0.0,1.1400000000000001,0.09,0.62
TN,2020-04-16 02:30:00+00:00,0.28,0.0,1.04,0.02,0.48
TN,2020-04-16 11:30:00+00:00,0.37,0.0,1.1500000000000001,0.09,0.61
TN,2020-04-17 02:30:00+00:00,0.41000000000000003,0.0,1.21,0.16,0.7000000000000001
TN,2020-04-17 11:30:00+00:00,0.62,0.0,1.3900000000000001,0.27,0.9
TN,2020-04-18 02:30:00+00:00,0.66,0.0,1.42,0.26,0.91
TN,2020-04-18 11:30:00+00:00,1.02,0.15,1.79,0.63,1.34
TN,2020-04-19 02:30:00+00:00,1.1300000000000001,0.23,1.9000000000000001,0.7000000000000001,1.41
TN,2020-04-19 11:30:00+00:00,1.26,0.35000000000000003,2.02,0.88,1.57
TN,2020-04-20 02:30:00+00:00,1.17,0.29,1.9100000000000001,0.75,1.43
TN,2020-04-20 11:30:00+00:00,1.21,0.35000000000000003,1.95,0.86,1.52
TN,2020-04-21 02:30:00+00:00,1.04,0.22,1.76,0.68,1.33
TN,2020-04-21 11:30:00+00:00,0.99,0.14,1.67,0.62,1.27
TN,2020-04-22 02:30:00+00:00,0.77,0.01,1.42,0.35000000000000003,0.99
TN,2020-04-22 11:30:00+00:00,0.87,0.07,1.55,0.45,1.11
TN,2020-04-23 02:30:00+00:00,0.71,0.0,1.3900000000000001,0.3,0.9400000000000001
TN,2020-04-23 11:30:00+00:00,0.86,0.06,1.56,0.45,1.12
TN,2020-04-24 02:30:00+00:00,0.79,0.01,1.47,0.38,1.04
TN,2020-04-24 11:30:00+00:00,1.05,0.16,1.77,0.64,1.33
TN,2020-04-25 02:30:00+00:00,1.04,0.17,1.76,0.65,1.33
TN,2020-04-25 11:30:00+00:00,1.17,0.29,1.9100000000000001,0.76,1.44
TN,2020-04-26 02:30:00+00:00,1.03,0.2,1.76,0.61,1.28
TN,2020-04-26 11:30:00+00:00,1.06,0.19,1.76,0.71,1.37
TN,2020-04-27 02:30:00+00:00,0.9,0.07,1.57,0.48,1.1400000000000001
TN,2020-04-27 11:30:00+00:00,1.12,0.24,1.83,0.7000000000000001,1.37
TN,2020-04-28 02:30:00+00:00,1.1,0.23,1.8,0.7000000000000001,1.36
TN,2020-04-28 11:30:00+00:00,1.4000000000000001,0.5700000000000001,2.14,1.0,1.6500000000000001
TN,2020-04-29 02:30:00+00:00,1.3800000000000001,0.59,2.11,0.99,1.62
TN,2020-04-29 11:30:00+00:00,1.62,0.8300000000000001,2.3000000000000003,1.29,1.8900000000000001
TN,2020-04-30 02:30:00+00:00,1.5,0.78,2.19,1.17,1.75
TN,2020-04-30 11:30:00+00:00,1.74,1.03,2.39,1.41,1.97
TN,2020-05-01 02:30:00+00:00,1.6,0.91,2.22,1.28,1.82
TN,2020-05-01 11:30:00+00:00,1.84,1.18,2.44,1.53,2.05
TN,2020-05-02 02:30:00+00:00,1.6500000000000001,1.02,2.23,1.35,1.85
TN,2020-05-02 11:30:00+00:00,1.81,1.2,2.37,1.54,2.02
TN,2020-05-03 02:30:00+00:00,1.54,0.93,2.07,1.25,1.72
TN,2020-05-03 11:30:00+00:00,1.96,1.3800000000000001,2.48,1.71,2.16
TN,2020-05-04 02:30:00+00:00,1.81,1.25,2.3000000000000003,1.56,1.99
TN,2020-05-04 11:30:00+00:00,2.16,1.62,2.62,1.92,2.33
TN,2020-05-05 02:30:00+00:00,2.49,2.0100000000000002,2.93,2.2600000000000002,2.64
TN,2020-05-05 11:30:00+00:00,2.72,2.27,3.11,2.49,2.84
TN,2020-05-06 02:30:00+00:00,2.62,2.23,2.99,2.4,2.72
TN,2020-05-07 02:30:00+00:00,2.41,2.02,2.73,2.25,2.54
TN,2020-05-08 02:30:00+00:00,1.96,1.59,2.27,1.79,2.07
TN,2020-05-09 02:30:00+00:00,1.78,1.43,2.09,1.6300000000000001,1.9000000000000001
TN,2020-05-10 02:30:00+00:00,1.49,1.1400000000000001,1.79,1.32,1.59
TN,2020-05-11 02:30:00+00:00,1.27,0.91,1.56,1.09,1.36
TN,2020-05-12 02:30:00+00:00,1.1300000000000001,0.77,1.42,0.9500000000000001,1.22
TN,2020-05-13 02:30:00+00:00,0.91,0.5700000000000001,1.22,0.74,1.01
TN,2020-05-14 02:30:00+00:00,0.7000000000000001,0.33,1.0,0.51,0.79
TN,2020-05-15 02:30:00+00:00,0.6,0.25,0.93,0.44,0.72
TN,2020-05-16 02:30:00+00:00,0.62,0.25,0.9500000000000001,0.44,0.73
TN,2020-05-17 02:30:00+00:00,0.88,0.49,1.2,0.71,1.0
TN,2020-05-18 02:30:00+00:00,1.2,0.81,1.51,1.01,1.3
TN,2020-05-19 02:30:00+00:00,1.41,1.07,1.74,1.23,1.51
TN,2020-05-20 02:30:00+00:00,1.5,1.16,1.81,1.33,1.6
TN,2020-05-21 02:30:00+00:00,1.47,1.12,1.76,1.32,1.58
TN,2020-05-22 02:30:00+00:00,1.37,1.04,1.6600000000000001,1.2,1.46
TN,2020-05-23 02:30:00+00:00,1.29,0.9500000000000001,1.57,1.11,1.37
TN,2020-05-24 02:30:00+00:00,1.1300000000000001,0.81,1.42,0.99,1.24
TN,2020-05-25 02:30:00+00:00,1.05,0.73,1.34,0.92,1.17
TN,2020-05-26 02:30:00+00:00,1.02,0.71,1.32,0.84,1.1
TN,2020-05-27 02:30:00+00:00,1.05,0.74,1.35,0.92,1.17
TN,2020-05-28 02:30:00+00:00,1.1500000000000001,0.8200000000000001,1.43,1.0,1.25
TN,2020-05-29 02:30:00+00:00,1.19,0.87,1.47,1.03,1.28
TN,2020-05-30 02:30:00+00:00,1.2,0.87,1.47,1.03,1.28
TN,2020-05-31 02:30:00+00:00,1.23,0.91,1.5,1.1,1.34
TR,2020-05-06 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
TR,2020-05-07 02:30:00+00:00,3.62,0.67,6.0200000000000005,2.3000000000000003,4.59
TR,2020-05-08 02:30:00+00:00,3.0100000000000002,1.01,4.79,2.13,3.7
TR,2020-05-09 02:30:00+00:00,2.46,0.88,3.9,1.75,3.0
TR,2020-05-10 02:30:00+00:00,1.82,0.44,3.02,1.25,2.33
TR,2020-05-11 02:30:00+00:00,1.31,0.11,2.32,0.73,1.71
TR,2020-05-12 02:30:00+00:00,0.74,0.0,1.77,0.25,1.08
TR,2020-05-13 02:30:00+00:00,0.29,0.0,1.43,0.0,0.62
TR,2020-05-14 02:30:00+00:00,0.3,0.0,1.4000000000000001,0.01,0.61
TR,2020-05-15 02:30:00+00:00,0.31,0.0,1.3800000000000001,0.04,0.62
TR,2020-05-16 02:30:00+00:00,0.35000000000000003,0.0,1.48,0.06,0.6900000000000001
TR,2020-05-17 02:30:00+00:00,0.37,0.0,1.51,0.05,0.7000000000000001
TR,2020-05-18 02:30:00+00:00,0.38,0.0,1.54,0.08,0.74
TR,2020-05-19 02:30:00+00:00,0.39,0.0,1.57,0.06,0.74
TR,2020-05-20 02:30:00+00:00,0.36,0.0,1.53,0.1,0.75
TR,2020-05-21 02:30:00+00:00,0.37,0.0,1.56,0.06,0.73
TR,2020-05-22 02:30:00+00:00,0.42,0.0,1.6600000000000001,0.1,0.8200000000000001
TR,2020-05-23 02:30:00+00:00,0.48,0.0,1.76,0.1,0.88
TR,2020-05-24 02:30:00+00:00,0.56,0.0,1.85,0.15,0.98
TR,2020-05-25 02:30:00+00:00,0.8,0.0,2.0100000000000002,0.25,1.17
TR,2020-05-26 02:30:00+00:00,1.03,0.0,2.14,0.42,1.4000000000000001
TR,2020-05-27 02:30:00+00:00,1.21,0.05,2.2800000000000002,0.62,1.62
TR,2020-05-28 02:30:00+00:00,1.35,0.15,2.41,0.79,1.78
TR,2020-05-29 02:30:00+00:00,1.37,0.22,2.43,0.8200000000000001,1.78
TR,2020-05-30 02:30:00+00:00,1.32,0.18,2.31,0.75,1.68
TR,2020-05-31 02:30:00+00:00,1.27,0.14,2.21,0.75,1.6500000000000001
UP,2020-04-02 12:30:00+00:00,0.0,0.0,10.81,0.0,6.01
UP,2020-04-03 03:30:00+00:00,2.84,0.1,5.21,1.52,3.86
UP,2020-04-03 12:30:00+00:00,3.09,0.93,4.97,2.1,3.79
UP,2020-04-04 03:30:00+00:00,2.38,0.66,3.86,1.58,2.92
UP,2020-04-04 12:30:00+00:00,1.85,0.36,3.08,1.2,2.35
UP,2020-04-05 03:30:00+00:00,1.9000000000000001,0.56,3.06,1.29,2.33
UP,2020-04-05 12:30:00+00:00,1.6300000000000001,0.39,2.67,1.12,2.07
UP,2020-04-06 03:30:00+00:00,1.6300000000000001,0.47000000000000003,2.63,1.08,1.98
UP,2020-04-06 12:30:00+00:00,1.52,0.39,2.44,1.02,1.87
UP,2020-04-07 03:30:00+00:00,1.27,0.24,2.16,0.78,1.6
UP,2020-04-07 12:30:00+00:00,1.18,0.14,2.0,0.73,1.53
UP,2020-04-08 02:30:00+00:00,1.2,0.19,2.04,0.7000000000000001,1.5
UP,2020-04-08 11:30:00+00:00,1.12,0.12,1.92,0.6900000000000001,1.47
UP,2020-04-09 02:30:00+00:00,1.24,0.25,2.09,0.8,1.58
UP,2020-04-09 11:30:00+00:00,1.16,0.18,1.97,0.7000000000000001,1.47
UP,2020-04-10 02:30:00+00:00,0.99,0.08,1.77,0.58,1.33
UP,2020-04-10 11:30:00+00:00,0.8200000000000001,0.0,1.59,0.38,1.11
UP,2020-04-11 02:30:00+00:00,0.53,0.0,1.44,0.16,0.8300000000000001
UP,2020-04-11 11:30:00+00:00,0.46,0.0,1.43,0.11,0.77
UP,2020-04-12 02:30:00+00:00,0.54,0.0,1.5,0.2,0.89
UP,2020-04-12 11:30:00+00:00,0.9400000000000001,0.07,1.82,0.43,1.23
UP,2020-04-13 02:30:00+00:00,1.56,0.47000000000000003,2.46,1.11,1.93
UP,2020-04-13 11:30:00+00:00,1.87,0.86,2.74,1.42,2.19
UP,2020-04-14 02:30:00+00:00,2.08,1.16,2.89,1.67,2.38
UP,2020-04-14 11:30:00+00:00,1.93,1.08,2.69,1.56,2.22
UP,2020-04-15 02:30:00+00:00,1.6600000000000001,0.84,2.38,1.31,1.94
UP,2020-04-15 11:30:00+00:00,1.41,0.59,2.1,1.04,1.6600000000000001
UP,2020-04-16 02:30:00+00:00,1.16,0.36,1.85,0.77,1.3900000000000001
